system:index,mean_water_velocity,system:time_start,.geo
1992100200,-0.012111134065973266,7.17984E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100300,-0.09277202007080657,7.180704E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100400,-0.10996840750396103,7.181568E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100500,-0.06821919151984636,7.182432E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100600,-0.07340087066636151,7.183296E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100700,-0.006380003210377845,7.18416E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100800,0.03457129119613326,7.185024E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100900,0.16615287343679858,7.185888E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101000,-0.06596364544349297,7.186752E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101100,0.06364725230300024,7.187616E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101200,-0.012978899197108268,7.18848E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101300,1.225071267415546E-4,7.189344E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101400,0.09731181983835153,7.190208E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101500,-7.420163091653314,7.191072E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101600,0.021900045777609994,7.191936E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101700,-0.0027573132704535297,7.1928E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101800,4.1614076912330883E-4,7.193664E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101900,0.035589682499576385,7.194528E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102000,0.027322330853217374,7.195392E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102100,-0.02166247038575065,7.196256E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102200,0.10276163539025404,7.19712E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102300,-0.05775484454934321,7.197984E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102400,0.02870905356277626,7.198848E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102500,-0.034600202432158486,7.199712E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102600,-0.10111203326902662,7.200576E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102700,-0.05518677710762792,7.20144E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102800,-0.07461905448427363,7.202304E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102900,-0.00737511481559648,7.203168E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992103000,-0.05670226569443738,7.204032E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992103100,0.033514861374101215,7.204896E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110100,0.0376846963071737,7.20576E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110200,-0.028344553802068337,7.206624E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110300,0.22358744861166022,7.207488E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110400,0.057410506258750486,7.208352E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110500,0.0041915822703911,7.209216E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110600,0.0782616859239794,7.21008E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110700,0.07711090369163723,7.210944E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110800,-0.002025894075366597,7.211808E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110900,-0.004976840690944654,7.212672E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111000,0.002865067521974739,7.213536E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111100,0.058690457151859735,7.2144E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111200,0.2757966062144587,7.215264E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111300,0.10060111055292803,7.216128E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111400,0.15501948966882562,7.216992E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111500,-0.006532151339589612,7.217856E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111600,-0.04907987895686502,7.21872E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111700,0.016531357662844928,7.219584E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111800,-0.024908533957177095,7.220448E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111900,0.05759855265465545,7.221312E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112000,0.31332899090095667,7.222176E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112100,0.09761960738268004,7.22304E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112200,-0.009658727917505177,7.223904E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112300,-0.059857863493545056,7.224768E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112400,0.10164301044264569,7.225632E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112500,-0.07248912781762681,7.226496E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112600,-12.934350885380605,7.22736E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112700,0.12805424795412734,7.228224E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112800,0.043071096492662164,7.229088E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112900,-0.020292343546100124,7.229952E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992113000,-0.0773959718675779,7.230816E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120100,-13.242708097880845,7.23168E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120200,0.1182780127761146,7.232544E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120300,0.16841637114345917,7.233408E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120400,-0.03253264478655441,7.234272E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120500,0.07839810320175729,7.235136E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120600,0.058138489160515866,7.236E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120700,-0.04508567398612995,7.236864E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120800,-0.012504273072361287,7.237728E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120900,-0.05638712549307546,7.238592E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121000,-0.020991272528380643,7.239456E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121100,0.08478761715649703,7.24032E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121200,-0.021483650853574045,7.241184E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121300,0.026506408865398963,7.242048E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121400,-14.03215648362558,7.242912E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121500,0.04547814416380064,7.243776E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121600,0.045212345686352066,7.24464E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121700,0.040675653742914125,7.245504E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121800,-0.06348727441893644,7.246368E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121900,0.11683627221626056,7.247232E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122000,-0.09291997687338922,7.248096E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122100,-0.02886922317773902,7.24896E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122200,-0.05322290277608502,7.249824E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122300,-0.07737321385575288,7.250688E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122400,0.005204588759515947,7.251552E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122500,-0.014878515438053103,7.252416E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122600,0.007912741632952741,7.25328E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122700,-0.07675707397840126,7.254144E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122800,-0.0043269115867887046,7.255008E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122900,0.04218843728913316,7.255872E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992123000,0.03166023203897638,7.256736E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992123100,-0.008943504781382184,7.2576E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010100,-0.004667991938384522,7.258464E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010200,0.0019443296701336715,7.259328E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010300,-0.033570669928569066,7.260192E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010400,-0.04169393208861828,7.261056E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010500,0.030964254820768745,7.26192E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010600,0.05600792190458634,7.262784E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010700,-0.1104599921524096,7.263648E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010800,0.03197296742952773,7.264512E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010900,-0.016005603298365957,7.265376E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011000,-0.009117632108534557,7.26624E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011100,-0.05275566646552261,7.267104E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011200,0.09401626888697978,7.267968E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011300,0.28051310012514535,7.268832E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011400,0.44480948339669873,7.269696E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011500,-0.05318415678534168,7.27056E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011600,0.23012710123688715,7.271424E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011700,0.04245659301623919,7.272288E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011800,0.14063955036874756,7.273152E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011900,-16.131171389588264,7.274016E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012000,0.09944455707189762,7.27488E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012100,0.14032254190583482,7.275744E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012200,0.33031510155792454,7.276608E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012300,0.2510640455516943,7.277472E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012400,0.3529931868647983,7.278336E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012500,0.23812101489555848,7.2792E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012600,0.32547251559857177,7.280064E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012700,-0.06465036755853731,7.280928E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012800,-0.030153896001593277,7.281792E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012900,-0.07811648023685455,7.282656E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993013000,-0.012398339521237542,7.28352E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993013100,0.03253429902291551,7.284384E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020100,-0.0248359660413366,7.285248E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020200,0.028278066282412147,7.286112E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020300,0.05656110419162387,7.286976E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020400,0.07989281350974554,7.28784E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020500,0.10716751484056596,7.288704E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020600,-0.03438952881759996,7.289568E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020700,-0.04513499192946676,7.290432E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020800,0.04251280435422359,7.291296E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020900,7.297753627281041E-4,7.29216E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021000,0.015966176588616803,7.293024E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021100,-0.009152317565820176,7.293888E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021200,0.02044807511095124,7.294752E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021300,0.009014390221426891,7.295616E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021400,0.009265110327012644,7.29648E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021500,0.012840262894274528,7.297344E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021600,0.007699883177917346,7.298208E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021700,-16.133740589579922,7.299072E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021800,-0.028383614885451883,7.299936E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021900,0.16106632997333595,7.3008E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022000,-0.00765612394436535,7.301664E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022100,0.15352465599909615,7.302528E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022200,-0.06851795730791968,7.303392E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022300,-0.03570010017567902,7.304256E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022400,0.005313817406787561,7.30512E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022500,0.011892262097625218,7.305984E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022600,0.019593459152400773,7.306848E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022700,-0.016895845533264554,7.307712E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022800,0.008778855500298745,7.308576E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030100,-0.13564460671385126,7.30944E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030200,-0.1685448724617949,7.310304E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030300,-0.047400964302381894,7.311168E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030400,0.005938904726092347,7.312032E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030500,0.0036303264775912596,7.312896E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030600,0.031067984209697138,7.31376E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030700,-0.005700193811699452,7.314624E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030800,0.006413746362314912,7.315488E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030900,6.890020778278812E-4,7.316352E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031000,0.030001591812347503,7.317216E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031100,-0.014841778906034,7.31808E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031200,-16.668841630277424,7.318944E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031300,-0.013833666756834699,7.319808E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031400,0.008481091469015399,7.320672E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031500,0.007872400857289786,7.321536E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031600,0.08170159835200605,7.3224E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031700,0.16909066939350617,7.323264E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031800,0.043996085122574045,7.324128E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031900,0.17001229753068417,7.324992E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032000,0.11493364773237345,7.325856E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032100,0.07673975874605009,7.32672E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032200,0.011374223043973272,7.327584E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032300,0.06349085339571767,7.328448E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032400,0.04419700126928827,7.329312E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032500,0.05335538139586041,7.330176E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032600,-0.047176416207652005,7.33104E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032700,-0.01710056211337984,7.331904E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032800,0.01226673335136694,7.332768E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032900,-0.01213482546543046,7.333632E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993033000,-0.010520779765107346,7.334496E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993033100,-15.024223855485454,7.33536E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040100,-0.08128915100368905,7.336224E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040200,-0.06415723122746415,7.337088E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040300,-0.08071697100850453,7.337952E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040400,-0.030976151054222658,7.338816E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040500,0.02110237092348895,7.33968E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040600,-0.04770561875574078,7.340544E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040700,-0.026755116539688262,7.341408E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040800,-0.023048377124274325,7.342272E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040900,0.0029448216308124928,7.343136E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041000,-0.10561104786138303,7.344E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041100,-0.11557584517655585,7.344864E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041200,-0.08151433671512949,7.345728E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041300,-0.06307217553632627,7.346592E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041400,-0.06358326025760301,7.347456E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041500,-0.051587022047567106,7.34832E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041600,2.505194569705362E-4,7.349184E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041700,0.0927176413235079,7.350048E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041800,0.08100802743089508,7.350912E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041900,0.05088235302860512,7.351776E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042000,0.004396832427194279,7.35264E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042100,-0.019375394237371796,7.353504E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042200,0.0058194489445882805,7.354368E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042300,0.07617571468064167,7.355232E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042400,-0.06024332285997103,7.356096E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042500,-0.067004644643871,7.35696E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042600,-0.05252361262629716,7.357824E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042700,0.04067356848360182,7.358688E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042800,-0.052876327625004105,7.359552E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042900,-0.042212134633734535,7.360416E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993043000,-0.05533518128230813,7.36128E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050100,-0.04082762500408731,7.362144E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050200,-0.012006328605952868,7.363008E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050300,0.014729923991331953,7.363872E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050400,-10.620486110656962,7.364736E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050500,-10.43205772437717,7.3656E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050600,-0.020254145994905014,7.366464E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050700,-0.03700059005555736,7.367328E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050800,-0.059656959237119105,7.368192E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050900,-0.046610301745791574,7.369056E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051000,-0.05738239167204207,7.36992E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051100,-0.07755609838024553,7.370784E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051200,-0.05335937950530456,7.371648E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051300,-0.02193760273952244,7.372512E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051400,-0.06590183526600062,7.373376E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051500,0.013613250537292393,7.37424E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051600,0.013857827822680135,7.375104E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051700,-0.0038003739495673424,7.375968E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051800,-0.12591287242612398,7.376832E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051900,-0.0738934645030305,7.377696E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052000,-0.10240446896486119,7.37856E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052100,0.01926607789922382,7.379424E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052200,0.012642314860779593,7.380288E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052300,0.009406338712697936,7.381152E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052400,-0.0012154713458914603,7.382016E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052500,-0.011986828533124855,7.38288E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052600,-0.06156983612210137,7.383744E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052700,-0.055768864685546496,7.384608E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052800,-0.0654503149440116,7.385472E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052900,0.06075964822582034,7.386336E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993053000,-0.013861906191570347,7.3872E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993053100,0.06296905403838775,7.388064E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060100,0.1418921417084561,7.388928E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060200,-5.7149380203858975,7.389792E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060300,-0.01100743588905172,7.390656E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060400,-0.018411729472160365,7.39152E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060500,-0.01132800549331318,7.392384E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060600,-4.7920245058842035,7.393248E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060700,0.0192350189798727,7.394112E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060800,-0.004231276511627205,7.394976E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060900,-0.053238502834347445,7.39584E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061000,-0.056971403856615,7.396704E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061100,-0.03306156048143773,7.397568E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061200,-0.022060900570436585,7.398432E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061300,0.025343807686476837,7.399296E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061400,-0.006328433543692356,7.40016E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061500,0.04846141750072082,7.401024E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061600,0.0599791251125862,7.401888E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061700,0.058487732195036383,7.402752E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061800,0.013770307869290063,7.403616E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061900,0.025951765559185387,7.40448E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062000,0.06156542631142451,7.405344E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062100,0.05171170212449722,7.406208E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062200,-3.194511579654529,7.407072E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062300,0.033809062777749706,7.407936E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062400,0.08390157219337177,7.4088E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062500,0.0764972355079679,7.409664E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062700,0.08805071356592722,7.411392E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062800,0.01272671361348833,7.412256E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062900,-7.627025436298853E-5,7.41312E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993063000,0.033478016343201245,7.413984E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070100,-0.017834460433579353,7.414848E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070200,0.008167859658927083,7.415712E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070300,0.05546742655517539,7.416576E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070400,0.06211681316492719,7.41744E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070500,0.03857153197447152,7.418304E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070600,0.03604970883656502,7.419168E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070700,0.15968548552506015,7.420032E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070800,-0.0043128617248646825,7.420896E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070900,0.09373611585896922,7.42176E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071000,0.020920473292926168,7.422624E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071100,0.0649074668038014,7.423488E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071200,0.019586726276645396,7.424352E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071300,0.12641280702953833,7.425216E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071400,-0.014768889952409141,7.42608E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071500,-0.015087912332904255,7.426944E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071600,-0.030379881334922677,7.427808E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071700,0.06872197830616901,7.428672E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
