system:index,mean_salinity,system:time_start,.geo
1992100200,29.721865033337394,7.17984E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100300,29.69357229889807,7.180704E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100400,29.808732322857004,7.181568E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100500,30.006582949623812,7.182432E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100600,30.241976574645754,7.183296E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100700,30.486239711184894,7.18416E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100800,30.571021060673175,7.185024E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992100900,30.700828809574045,7.185888E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101000,30.581033135260938,7.186752E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101100,30.6376761457036,7.187616E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101200,30.647789399213472,7.18848E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101300,30.724552833009817,7.189344E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101400,30.837949209147194,7.190208E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101500,30.650330341934946,7.191072E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101600,30.318903467208056,7.191936E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101700,30.152334363824973,7.1928E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101800,29.99355896393973,7.193664E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992101900,29.877587600212827,7.194528E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102000,29.783114383087238,7.195392E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102100,29.74917528514397,7.196256E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102200,29.68371255079382,7.19712E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102300,29.593043771123835,7.197984E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102400,29.627674228394593,7.198848E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102500,29.56900260100055,7.199712E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102600,29.484620777089795,7.200576E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102700,29.46656266776453,7.20144E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102800,29.533399099013394,7.202304E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992102900,29.716139263515533,7.203168E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992103000,29.61890197646317,7.204032E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992103100,29.604392602457125,7.204896E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110100,29.6841594517388,7.20576E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110200,29.88420649120563,7.206624E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110300,30.202381770404465,7.207488E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110400,30.05730823343014,7.208352E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110500,29.820071867875107,7.209216E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110600,29.746267696464717,7.21008E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110700,29.708649353911447,7.210944E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110800,29.49149872922544,7.211808E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992110900,29.34639972028095,7.212672E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111000,29.432859189260693,7.213536E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111100,29.417208921283315,7.2144E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111200,29.29240334236006,7.215264E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111300,29.13291190336762,7.216128E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111400,28.980292117630604,7.216992E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111500,28.87184023614112,7.217856E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111600,28.90515712570115,7.21872E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111700,28.93874223043972,7.219584E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111800,28.89780867782967,7.220448E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992111900,28.91923292331655,7.221312E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112000,29.001428090508874,7.222176E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112100,28.960345198850206,7.22304E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112200,28.984894212104884,7.223904E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112300,29.002585278634044,7.224768E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112400,29.005553283354477,7.225632E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112500,29.02219798370436,7.226496E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112600,29.053783552164187,7.22736E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112700,29.07141436317102,7.228224E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112800,29.207802539468325,7.229088E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992112900,29.24817958645576,7.229952E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992113000,29.299954800555277,7.230816E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120100,29.495972517084837,7.23168E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120200,29.689080189590648,7.232544E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120300,30.00745431751232,7.233408E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120400,30.50345889527332,7.234272E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120500,30.594957670573613,7.235136E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120600,30.828060031093102,7.236E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120700,30.857959821229514,7.236864E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120800,31.074875342217354,7.237728E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992120900,31.294851575017315,7.238592E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121000,31.321728525396168,7.239456E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121100,31.474140195416876,7.24032E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121200,31.57771190277311,7.241184E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121300,31.39672422557065,7.242048E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121400,31.064579639664807,7.242912E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121500,31.226977616532245,7.243776E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121600,31.090326462728395,7.24464E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121700,31.00392004375625,7.245504E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121800,30.897061680870614,7.246368E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992121900,31.02785629992063,7.247232E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122000,30.76427478753541,7.248096E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122100,30.661611184599685,7.24896E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122200,30.970408193597667,7.249824E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122300,31.172169112598052,7.250688E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122400,31.361320712287714,7.251552E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122500,31.426618846404217,7.252416E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122600,31.46022219084508,7.25328E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122700,31.413428010249426,7.254144E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122800,31.457703856020498,7.255008E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992122900,31.488579159594416,7.255872E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992123000,31.35193808726877,7.256736E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992123100,31.41003998109442,7.2576E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010100,31.5482088692633,7.258464E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010200,31.600972224286508,7.259328E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010300,31.7279674547946,7.260192E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010400,31.765684373783103,7.261056E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010500,32.07380708304473,7.26192E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010600,32.142713612002055,7.262784E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010700,32.23766965806503,7.263648E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010800,32.10398949938914,7.264512E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993010900,32.22332213020461,7.265376E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011000,31.824320095479017,7.26624E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011100,31.95006251913592,7.267104E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011200,31.991799659045977,7.267968E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011300,31.892148209471205,7.268832E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011400,31.45249442345479,7.269696E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011500,31.20182207967087,7.27056E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011600,30.9958703765357,7.271424E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011700,31.15967635378363,7.272288E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011800,30.953035896780403,7.273152E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993011900,30.965762130323498,7.274016E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012000,30.892705333388825,7.27488E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012100,30.96204778558242,7.275744E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012200,31.03017075345784,7.276608E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012300,31.04292105591706,7.277472E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012400,30.93395318644864,7.278336E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012500,31.118935416412747,7.2792E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012600,31.002763344619197,7.280064E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012700,30.9238178838854,7.280928E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012800,30.95005534186066,7.281792E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993012900,30.97239301861721,7.282656E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993013000,30.962465760428508,7.28352E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993013100,30.9767106676694,7.284384E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020100,30.967588080283235,7.285248E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020200,30.960995811645944,7.286112E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020300,30.974494356571924,7.286976E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020400,30.975123831407608,7.28784E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020500,30.9840019678427,7.288704E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020600,30.94342872069415,7.289568E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020700,30.91998755829957,7.290432E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020800,30.92162377790131,7.291296E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993020900,30.913401549899078,7.29216E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021000,30.89877334732425,7.293024E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021100,30.91725757188423,7.293888E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021200,30.937957782045068,7.294752E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021300,30.925114392004968,7.295616E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021400,30.78565846930374,7.29648E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021500,30.738724626867885,7.297344E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021600,30.72335405116985,7.298208E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021700,30.68184550948398,7.299072E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021800,30.65039524358742,7.299936E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993021900,30.63437520399276,7.3008E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022000,30.613640017062572,7.301664E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022100,30.597078881658938,7.302528E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022200,30.55654017431162,7.303392E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022300,30.55529277308277,7.304256E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022400,30.60939022291319,7.30512E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022500,30.61068534284159,7.305984E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022600,30.61329097319038,7.306848E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022700,30.55869550755181,7.307712E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993022800,30.58727734691996,7.308576E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030100,30.416322442324677,7.30944E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030200,30.458035653029498,7.310304E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030300,30.561839075351713,7.311168E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030400,30.62777044312132,7.312032E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030500,30.697421839189794,7.312896E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030600,30.72437218980466,7.31376E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030700,30.8092520800573,7.314624E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030800,30.7470860485302,7.315488E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993030900,30.747244125454426,7.316352E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031000,30.765924429786345,7.317216E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031100,30.75245235115588,7.31808E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031200,30.749466487222385,7.318944E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031300,30.733493451423705,7.319808E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031400,30.72392226575389,7.320672E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031500,30.71483212101936,7.321536E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031600,30.71438589782081,7.3224E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031700,30.68004040617224,7.323264E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031800,30.593839015900286,7.324128E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993031900,30.532251457303456,7.324992E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032000,30.520943784203155,7.325856E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032100,30.508048014470482,7.32672E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032200,30.519496401701495,7.327584E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032300,30.467359682707645,7.328448E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032400,30.415850573260506,7.329312E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032500,30.420762589585888,7.330176E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032600,30.485470005261455,7.33104E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032700,30.546622785062226,7.331904E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032800,30.59643540452246,7.332768E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993032900,30.655147195824135,7.333632E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993033000,30.732029150528053,7.334496E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993033100,30.743788009536015,7.33536E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040100,30.763030237003175,7.336224E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040200,30.68557930079158,7.337088E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040300,30.660986743814817,7.337952E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040400,30.297673046797204,7.338816E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040500,30.179881748110184,7.33968E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040600,30.07034187254206,7.340544E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040700,29.98619067414961,7.341408E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040800,29.930261193963297,7.342272E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993040900,29.914039316724576,7.343136E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041000,29.932312179519574,7.344E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041100,29.91497157477952,7.344864E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041200,29.81138270973726,7.345728E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041300,29.653177857905092,7.346592E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041400,29.57709483099442,7.347456E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041500,29.531081380105757,7.34832E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041600,29.580423436947285,7.349184E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041700,29.63782218073832,7.350048E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041800,29.637206043833544,7.350912E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993041900,29.690298709309204,7.351776E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042000,29.8094654111513,7.35264E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042100,29.728022615328356,7.353504E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042200,29.613098673043815,7.354368E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042300,29.542095221887642,7.355232E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042400,29.626746463382354,7.356096E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042500,29.593521090398873,7.35696E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042600,29.48896283393131,7.357824E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042700,29.423285906441265,7.358688E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042800,29.482893510577895,7.359552E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993042900,29.49728788617427,7.360416E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993043000,29.54497057599528,7.36128E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050100,29.445059540618715,7.362144E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050200,29.351070500491957,7.363008E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050300,29.31909913230622,7.363872E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050400,29.60067892505849,7.364736E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050500,29.79918436783795,7.3656E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050600,29.922296543790445,7.366464E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050700,29.992705192191643,7.367328E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050800,30.075562517649644,7.368192E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993050900,30.14029847596229,7.369056E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051000,30.19202060438335,7.36992E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051100,30.325748395554214,7.370784E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051200,30.486083321195327,7.371648E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051300,30.543046113510623,7.372512E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051400,30.67509836241004,7.373376E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051500,30.64282528558986,7.37424E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051600,30.736849113727644,7.375104E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051700,30.733726697264338,7.375968E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051800,30.68526475956351,7.376832E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993051900,30.60673022422111,7.377696E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052000,30.50510253144239,7.37856E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052100,30.41506211486612,7.379424E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052200,30.53007378369782,7.380288E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052300,30.53230418924583,7.381152E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052400,30.518579269579583,7.382016E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052500,30.564408302096552,7.38288E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052600,30.604651015579236,7.383744E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052700,30.65954690718738,7.384608E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052800,30.771882356001164,7.385472E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993052900,30.746645012469934,7.386336E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993053000,30.68895583946923,7.3872E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993053100,30.69519770576886,7.388064E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060100,30.64906130632654,7.388928E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060200,30.60068163158534,7.389792E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060300,30.63895741939127,7.390656E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060400,30.708831288699173,7.39152E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060500,30.72213790950896,7.392384E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060600,30.779682526329545,7.393248E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060700,30.81952988326708,7.394112E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060800,30.85532116560496,7.394976E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993060900,30.85704540752476,7.39584E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061000,30.854721021137944,7.396704E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061100,30.87302874923084,7.397568E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061200,30.92001453587745,7.398432E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061300,30.952375599344848,7.399296E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061400,30.94539789958058,7.40016E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061500,30.969909697719146,7.401024E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061600,31.07195266327595,7.401888E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061700,30.978946034440213,7.402752E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061800,30.941434674756017,7.403616E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993061900,30.799679965458708,7.40448E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062000,30.73142842640952,7.405344E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062100,30.716740390417613,7.406208E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062200,30.809361812555544,7.407072E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062300,30.84818590168514,7.407936E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062400,30.914186069635477,7.4088E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062500,30.972834166148935,7.409664E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062700,31.01038827439219,7.411392E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062800,31.15426799223564,7.412256E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993062900,31.103582427937425,7.41312E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993063000,31.190985204022475,7.413984E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070100,31.307549303080457,7.414848E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070200,31.38334185322033,7.415712E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070300,31.500477320761327,7.416576E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070400,31.513178048149722,7.41744E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070500,31.47557651995041,7.418304E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070600,31.64442935831086,7.419168E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070700,31.85279592846802,7.420032E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070800,31.98284166297573,7.420896E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993070900,31.89197087325249,7.42176E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071000,31.550399018753943,7.422624E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071100,31.45265236958582,7.423488E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071200,31.436874416261155,7.424352E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071300,31.766472323867667,7.425216E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071400,31.856180659554294,7.42608E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071500,31.641782306656477,7.426944E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071600,31.803248535265105,7.427808E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071700,31.795130067863816,7.428672E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071800,31.769823855782697,7.429536E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993071900,31.58584232734559,7.4304E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993072000,31.160280558784102,7.431264E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993072100,31.2134645060031,7.432128E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993072200,31.506494347654197,7.432992E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993072300,31.620645162584832,7.433856E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993072400,31.411138600631958,7.43472E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993072500,31.158560610744654,7.435584E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993072600,31.070347682434186,7.436448E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
