system:index,mean_chlor_a,system:time_start,.geo
1_20190915D,1.1997079320827766,1.5685056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20190916D,1.484230112789792,1.568592E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20190917D,1.4233579573447883,1.5686784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20190918D,1.6496992213777417,1.5687648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20190920D,0.4900840564971346,1.5689376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20190922D,1.4342782452654448,1.5691104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20190923D,1.4456246150028071,1.5691968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20190927D,0.9585996264120824,1.5695424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20190930D,1.5416337534162112,1.5698016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191002D,1.296478861102896,1.5699744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191003D,1.3123432231453152,1.5700608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191005D,1.4254597399508706,1.5702336E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191006D,1.3601508445868575,1.57032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191008D,1.289560469392847,1.5704928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191015D,-0.9017836642098844,1.5710976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191018D,0.5966493542096779,1.5713568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191022D,0.6309174872094166,1.5717024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191023D,1.229614382092044,1.5717888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191027D,1.5305114797014134,1.5721344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191028D,1.5133868863493365,1.5722208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191030D,1.4421830941695255,1.5723936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191031D,1.575940064011549,1.57248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191103D,1.1133618815429664,1.5727392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191107D,1.216178627049135,1.5730848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191108D,1.385125353713178,1.5731712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191109D,2.020586659461605,1.5732576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191114D,1.5711299373982635,1.5736896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191129D,1.0003206543924439,1.5749856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191130D,1.3731805580567127,1.575072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191201D,1.673238350139614,1.5751584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191209D,-0.42460473849648495,1.5758496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191211D,1.3152840630191955,1.5760224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191212D,1.2630498398281285,1.5761088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191213D,1.3120880753085717,1.5761952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191218D,0.5184885181696706,1.5766272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191226D,1.0672786052892007,1.5773184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191227D,1.0537652334713148,1.5774048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191230D,0.7923672759886787,1.577664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20191231D,1.06167681466368,1.5777504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200104D,1.2330075433421714,1.578096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200106D,0.5593405396248525,1.5782688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200107D,0.7798622386763406,1.5783552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200114D,0.8341361804855643,1.57896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200118D,1.4939597483627625,1.5793056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200119D,0.6752466336027808,1.579392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200129D,1.3640032458545197,1.580256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200203D,-0.5757719293040201,1.580688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200205D,1.2197996728632818,1.5808608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200206D,0.5191326390143473,1.5809472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200210D,1.4075478666461128,1.5812928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200211D,1.0178493866638898,1.5813792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200214D,1.2013252805346255,1.5816384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200217D,1.7953714264382046,1.5818976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200218D,1.3098334840076833,1.581984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200219D,1.3511224723820094,1.5820704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200221D,-0.9282898814226135,1.5822432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200225D,1.2517790150652972,1.5825888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200226D,1.320567971205064,1.5826752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200228D,1.5718574366472533,1.582848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200303D,1.3337556151515868,1.5831936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200304D,1.1609851760774565,1.58328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200305D,1.4686898643768975,1.5833664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200307D,0.8911051673404966,1.5835392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200311D,1.5464929786657917,1.5838848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200312D,1.2801137456374112,1.5839712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200314D,1.224291647353299,1.584144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200319D,1.1072529079858622,1.584576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200320D,1.3206241894733748,1.5846624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200321D,1.5417459883637203,1.5847488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200322D,1.47070161777217,1.5848352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200323D,1.7955687422948234,1.5849216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200325D,1.5675315147498938,1.5850944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200326D,1.520230030342139,1.5851808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200327D,1.4713000712247757,1.5852672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200329D,1.270832178559604,1.58544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200330D,1.5193613533343073,1.5855264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200331D,1.4784454543891725,1.5856128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200402D,1.239823475688884,1.5857856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200403D,1.5724545130766814,1.585872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200405D,0.8913816909856609,1.5860448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200406D,1.1885734132887624,1.5861312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200407D,1.2513453782471353,1.5862176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200408D,1.4965694027824674,1.586304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200409D,1.612762985684439,1.5863904E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200410D,1.1539240738154684,1.5864768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200411D,-0.5145688169349623,1.5865632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200413D,1.8418145515386206,1.586736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200414D,1.8233299171317074,1.5868224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200415D,1.6442781216541154,1.5869088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200417D,1.5709697955690647,1.5870816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200418D,1.1749904075143178,1.587168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200419D,1.2438656300889062,1.5872544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200421D,1.4005751022903676,1.5874272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200422D,1.3918277915728574,1.5875136E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200423D,1.656470256876753,1.5876E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200425D,1.6221444318175715,1.5877728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200428D,1.0719075667139515,1.588032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200430D,0.7914941547289903,1.5882048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200502D,1.1858237402760232,1.5883776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200503D,0.7793078275835859,1.588464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200504D,1.144323764825308,1.5885504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200506D,1.5283589062968443,1.5887232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200508D,1.6423032090834633,1.588896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200509D,1.155798574440002,1.5889824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200511D,1.3703459881030688,1.5891552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200512D,0.7746492263598621,1.5892416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200513D,1.639688376493061,1.589328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200514D,1.551743635900842,1.5894144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200515D,1.194101933563707,1.5895008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200517D,1.4774269118186525,1.5896736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200519D,0.9570327983373692,1.5898464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200521D,1.5045740485579362,1.5900192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200523D,1.1626146199591278,1.590192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200526D,0.9157839560921891,1.5904512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200527D,1.5080654982920663,1.5905376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200528D,1.5957859643911394,1.590624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200529D,1.4409173634893369,1.5907104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200530D,1.3921990679673724,1.5907968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200601D,1.4067395501792848,1.5909696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200602D,1.3103819790851234,1.591056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200603D,0.8514753329139663,1.5911424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200605D,1.2746391267687651,1.5913152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200606D,1.6441830464264384,1.5914016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200607D,0.5171430929791629,1.591488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200609D,1.777629434824238,1.5916608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200613D,1.7223030436897375,1.5920064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200614D,1.2747154409555685,1.5920928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200615D,1.2770402881450933,1.5921792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200616D,1.18537383835352,1.5922656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200617D,1.373226706075747,1.592352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200618D,1.1935402659522816,1.5924384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200620D,1.3026445112758334,1.5926112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200621D,1.2965079069832366,1.5926976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200622D,1.5543949353679196,1.592784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200624D,1.3034440025769516,1.5929568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200625D,1.292603310358341,1.5930432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200626D,1.2524265728228858,1.5931296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200629D,1.1118432049441576,1.5933888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200630D,0.7529857368182413,1.5934752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200701D,1.3680511637031407,1.5935616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200702D,1.5926310171843778,1.593648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200705D,1.4898324941797545,1.5939072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200706D,1.3841100664225015,1.5939936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200710D,0.5304558435846762,1.5943392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200711D,1.2963739337231837,1.5944256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200713D,1.0678589407234136,1.5945984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200715D,0.8916498639483434,1.5947712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200716D,0.8474140876415083,1.5948576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200717D,0.8165372119993843,1.594944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200718D,0.8281696060580795,1.5950304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200720D,1.2284760512828794,1.5952032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200721D,1.4310664114494762,1.5952896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200722D,1.182643679900021,1.595376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200724D,0.7623484044592506,1.5955488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200726D,0.9755175853818024,1.5957216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200728D,1.3712708426222178,1.5958944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200729D,1.3842537587482218,1.5959808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200730D,1.3040762114556594,1.5960672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200801D,1.1492375572827351,1.59624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200803D,1.0400823123121585,1.5964128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200804D,1.0805984018895103,1.5964992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200805D,0.34811660809452266,1.5965856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200806D,1.275039804749508,1.596672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200807D,1.192699405669303,1.5967584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200808D,1.1474861063829378,1.5968448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200809D,1.2681765882514877,1.5969312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200810D,1.2836880139850988,1.5970176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200812D,1.361696425441872,1.5971904E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200813D,1.2790401315571633,1.5972768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200814D,1.261432523136397,1.5973632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200816D,0.7140634974502454,1.597536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200817D,0.7005599747573215,1.5976224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200818D,1.008938621833535,1.5977088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200819D,0.8624473114329918,1.5977952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200821D,0.12766011766678909,1.597968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200822D,-0.8514009180490919,1.5980544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200823D,1.41858605263168,1.5981408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200827D,0.14714789469146494,1.5984864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200829D,0.7684625971628583,1.5986592E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200831D,0.827907362605958,1.598832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200901D,1.0464358696908154,1.5989184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200902D,1.1850773580652592,1.5990048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200904D,1.5713648952457413,1.5991776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200905D,1.4872140483905554,1.599264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200906D,1.0971759033309452,1.5993504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200907D,1.0902371572018754,1.5994368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200908D,1.2447622655543156,1.5995232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200911D,0.40723879201375934,1.5997824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200913D,-0.5999803649348414,1.5999552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200915D,0.7161293427776405,1.600128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200917D,0.8481708364100056,1.6003008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200920D,1.2473609871013709,1.60056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200921D,0.9999761542969006,1.6006464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200922D,1.2442183574485306,1.6007328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200923D,0.753051366021527,1.6008192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20200924D,1.3227258435314204,1.6009056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201001D,0.6032628563705095,1.6015104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201004D,0.9257794093664392,1.6017696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201005D,1.1812213376554621,1.601856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201006D,-0.0033342213916357816,1.6019424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201009D,0.856865293786016,1.6022016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201011D,1.2242344945751136,1.6023744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201012D,0.8555032706617253,1.6024608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201015D,0.7956231525305639,1.60272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201016D,0.9876545793428146,1.6028064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201017D,1.119416071874227,1.6028928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201019D,0.854165713340196,1.6030656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201023D,1.3228340923159154,1.6034112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201024D,2.020586659461605,1.6034976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201027D,1.1234793003130221,1.6037568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201028D,1.345653837792099,1.6038432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201029D,0.8494200293484214,1.6039296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201103D,1.4496166866025804,1.6043616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201104D,1.6136481572153705,1.604448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201107D,1.200543506901277,1.6047072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201108D,1.3392993192583587,1.6047936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201120D,1.6164538188828956,1.6058304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201122D,1.5309696077606605,1.6060032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201123D,1.5567666091839116,1.6060896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201126D,1.1849851872342188,1.6063488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201127D,1.234407788012237,1.6064352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201128D,0.6610051365860061,1.6065216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201208D,1.5269287894279098,1.6073856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201216D,1.311693734370054,1.6080768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201219D,0.9598889652522796,1.608336E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20201224D,1.5000334597008012,1.608768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210103D,1.1809525708543775,1.609632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210104D,1.0824197793701094,1.6097184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210112D,1.4575927106673796,1.6104096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210115D,0.8495422520050167,1.6106688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210116D,0.4805092981242884,1.6107552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210121D,0.12492851477850572,1.6111872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210122D,1.3803831114749183,1.6112736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210125D,0.9678108562374129,1.6115328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210126D,1.2356140709159398,1.6116192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210130D,0.8676785025720135,1.6119648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210131D,1.0320516863782512,1.6120512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210202D,1.6559069776406166,1.612224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210206D,0.7721509202806071,1.6125696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210210D,1.2299417764444314,1.6129152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210211D,0.6303866848645195,1.6130016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210213D,0.5965948441332054,1.6131744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210217D,1.2894819263420543,1.61352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210219D,1.2991834786301775,1.6136928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210225D,-0.5628839069519214,1.6142112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210226D,1.4357784708055599,1.6142976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210228D,1.046879139555597,1.6144704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210301D,0.9477817618368348,1.6145568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210302D,0.9195761488246864,1.6146432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210305D,1.4883105198489728,1.6149024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210306D,1.3238040574851904,1.6149888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210308D,1.1950872311238965,1.6151616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210309D,0.7503223816332912,1.615248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210312D,1.9257933853034097,1.6155072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210313D,1.3118915845367212,1.6155936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210314D,1.4005845181691285,1.61568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210315D,0.6413947800660484,1.6157664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210316D,1.4365234684777872,1.6158528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210317D,1.1727523987672281,1.6159392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210319D,0.9410817002153327,1.616112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210324D,1.1870070134343291,1.616544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210327D,1.3704406611616617,1.6168032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210329D,1.2319652527767837,1.616976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210330D,1.1949014143229917,1.6170624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210331D,1.6927687977290808,1.6171488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210401D,1.4804075216239536,1.6172352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210403D,1.3222475223837322,1.617408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210405D,0.741939077729199,1.6175808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210407D,1.5834122955495784,1.6177536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210408D,0.5290894037424341,1.61784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210412D,1.6000149514787236,1.6181856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210413D,1.5671927173968565,1.618272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210414D,1.512885511318099,1.6183584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210415D,1.0381648784554467,1.6184448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20210416D,1.4942681599353114,1.6185312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
